id,amenity,transit
871f82224ffffff,113,113
871f82225ffffff,106,106
871f82352ffffff,158,158
871f82353ffffff,94,94
871f8235effffff,124,124
871f82358ffffff,131,131
871f82356ffffff,110,110
871f82350ffffff,162,162
871f82351ffffff,143,143
871f8235cffffff,154,154
871f8235dffffff,102,102
871f82354ffffff,192,192
871f82355ffffff,181,181
871f82342ffffff,187,187
871f82343ffffff,106,106
871f8234effffff,144,144
871f82373ffffff,166,166
871f82346ffffff,192,192
871f82340ffffff,127,127
871f82341ffffff,183,183
871f8234cffffff,180,180
871f82344ffffff,150,150
871f82345ffffff,167,167
871f8236affffff,149,149
871f8236bffffff,141,141
871f9ca80ffffff,120,120
871f9cab6ffffff,104,104
871f9cab0ffffff,150,150
871f9ca81ffffff,185,185
871f9cab1ffffff,173,173
871f9ca84ffffff,181,181
871f9ca85ffffff,129,129
871f9cab4ffffff,157,157
871f9cab5ffffff,99,99
871f9caa2ffffff,174,174
871f9caa3ffffff,131,131
871f9caaeffffff,197,197
871f9cb9bffffff,123,123
871f9caa6ffffff,187,187
871f9caa0ffffff,110,110
871f9caa1ffffff,200,200
871f9cb98ffffff,151,151
871f9cb99ffffff,135,135
871f9caa4ffffff,196,196
871f9caa5ffffff,191,191
871f9cb8affffff,92,92
871f9cb8bffffff,195,195
871f9ca16ffffff,98,98
871f9cb8effffff,196,196
871f9cb88ffffff,165,165
871f9cb89ffffff,93,93
871f9c8caffffff,151,151
871f9cb92ffffff,197,197
871f9c8cbffffff,95,95
871f9cb96ffffff,99,99
871f9cb91ffffff,116,116
871f9cb9cffffff,194,194
871f9c8c9ffffff,137,137
871f9cb94ffffff,102,102
871f9c8cdffffff,198,172
871f9cb95ffffff,116,116
871f9cb82ffffff,175,175
871f9cbb2ffffff,106,106
871f9cbb3ffffff,152,152
871f9cbb6ffffff,193,193
871f9cb86ffffff,128,128
871f9cbb0ffffff,106,106
871f9cbb1ffffff,179,179
871f9cbb4ffffff,100,100
871f9cbb5ffffff,125,125
871f9c85bffffff,188,188
871f9c858ffffff,167,167
871f9c85dffffff,159,159
871f8a571ffffff,95,95
871f8a544ffffff,173,173
871f8a545ffffff,153,153
871f8a562ffffff,170,170
871f8a563ffffff,194,194
871f8a56effffff,135,135
871f8a566ffffff,143,143
871f8a560ffffff,161,161
871f8a561ffffff,188,188
871f8a56cffffff,159,159
871f8a56dffffff,143,143
871f8a564ffffff,157,157
871f8a565ffffff,133,133
871f8a192ffffff,162,162
871f8a193ffffff,173,173
871f8accbffffff,194,194
871f8a196ffffff,113,113
871f8a190ffffff,144,144
871f8a191ffffff,103,103
871f8acceffffff,155,155
871f8acc8ffffff,126,126
871f8acc9ffffff,132,132
871f8accdffffff,136,136
871f9c8daffffff,166,166
871f9c8dbffffff,197,197
871f9c8deffffff,132,132
871f9c8d8ffffff,180,180
871f9c8d9ffffff,156,156
871f9c8d0ffffff,144,144
871f9c8d1ffffff,184,184
871f9c889ffffff,141,141
871f9c8dcffffff,103,103
871f9c8ddffffff,105,105
871f9c8d4ffffff,189,189
871f9c8d5ffffff,110,110
871f9c8c2ffffff,124,124
871f9c8c3ffffff,112,112
871f9c8ceffffff,192,192
871f9c8c6ffffff,180,180
871f9c8c0ffffff,187,187
871f9c8c1ffffff,200,200
871f9c8c4ffffff,144,144
871f9c8c5ffffff,138,138
871f9c8e3ffffff,143,143
871f9c8eeffffff,143,143
871f9c8e1ffffff,115,115
871f8e162ffffff,97,97
871f8e8dbffffff,181,181
871f8e166ffffff,128,128
871f8e160ffffff,119,119
871f8e161ffffff,158,158
871f8e8d8ffffff,106,106
871f8e8d9ffffff,142,142
871f8e164ffffff,132,132
871f8e8ddffffff,99,99
871f8e8caffffff,131,131
871f8e8c2ffffff,120,120
871f8e8c3ffffff,168,168
871f8e8ceffffff,106,106
871f8e8c6ffffff,158,158
871f8e8c0ffffff,180,180
871f8e8c1ffffff,177,177
871f8e8f0ffffff,174,174
871f8e8f1ffffff,123,123
871f8e8c4ffffff,93,93
871f8e8f4ffffff,176,176
871f8e8f5ffffff,109,109
871f8e8adffffff,132,132
871f8e81affffff,194,194
871f9c852ffffff,130,130
871f9c853ffffff,186,186
871f9c85effffff,143,143
871f9c850ffffff,140,140
871f9c855ffffff,121,121
871f9c873ffffff,199,199
871f9c846ffffff,118,118
871f9c870ffffff,101,101
871f9c871ffffff,92,150
871f9c844ffffff,166,166
871f9c845ffffff,123,123
871f9c874ffffff,99,99
871f9c875ffffff,134,134
871f9c862ffffff,158,158
871f9c863ffffff,141,141
871f9c86effffff,100,100
871f9c95bffffff,186,186
871f9c866ffffff,144,144
871f9c860ffffff,192,192
871f9c861ffffff,190,190
871f9c864ffffff,100,100
871f9c865ffffff,191,191
871f83496ffffff,166,166
871f9d08bffffff,123,123
871f9d088ffffff,114,114
871f9d081ffffff,191,191
871f9d08cffffff,182,182
871f9d08dffffff,162,162
871f9d085ffffff,196,196
871f9d0aaffffff,194,194
871f9d0abffffff,161,161
871f9d0a2ffffff,198,198
871f9d0a3ffffff,197,197
871f9d0f6ffffff,151,151
871f9d0f0ffffff,122,122
871f9d0aeffffff,159,159
871f9d0a8ffffff,179,179
871f9d0a9ffffff,123,123
871f9d0a1ffffff,149,149
871f9d0f4ffffff,135,135
871f9d0acffffff,99,99
871f9d0adffffff,110,110
871f9d012ffffff,163,163
871f9d013ffffff,155,155
871f9c2caffffff,182,182
871f9c2cbffffff,96,96
871f9c2ceffffff,147,147
871f9c2c8ffffff,153,153
871f9c2c9ffffff,164,164
871f9d594ffffff,171,171
871f9c2c1ffffff,164,164
871f9c2ccffffff,103,103
871f9c2cdffffff,191,191
871f9d5b2ffffff,170,170
871f9d5b3ffffff,150,150
871f9c2eaffffff,190,190
871f9c2ebffffff,118,118
871f9d5b6ffffff,174,174
871f9d5b0ffffff,160,160
871f9c2e8ffffff,154,154
871f9c2e9ffffff,138,138
871f9d5b4ffffff,125,125
871f9d5b5ffffff,184,184
871f9c25affffff,187,187
871f9c25bffffff,192,192
871f9c258ffffff,97,97
871f8e5a3ffffff,118,118
871f8e5a9ffffff,127,127
871f8e5a0ffffff,101,101
871f8e5a1ffffff,112,112
871f8e434ffffff,193,193
871f8e5acffffff,151,151
871f8e5adffffff,136,136
871f8e51affffff,98,98
871f8e5a4ffffff,169,169
871f8e5a5ffffff,123,123
871f8e512ffffff,191,191
871f8e513ffffff,97,97
871f8e51effffff,118,118
871f8324bffffff,159,159
871f8e516ffffff,148,148
871f8e510ffffff,93,93
871f83248ffffff,200,200
871f8e511ffffff,109,109
871f83249ffffff,103,103
871f8e514ffffff,146,146
871f8e515ffffff,103,103
871f8e532ffffff,119,119
871f8e533ffffff,174,174
871f8361cffffff,180,180
871f83602ffffff,178,178
871f83603ffffff,169,169
871f83606ffffff,121,121
871f8360effffff,149,149
871f83600ffffff,156,156
871f83601ffffff,167,167
871f83604ffffff,160,160
871f83605ffffff,139,139
871f8362affffff,131,131
871f83623ffffff,168,168
871f8362effffff,153,153
871f83628ffffff,182,182
871f83620ffffff,147,147
871f83621ffffff,158,158
871f8362cffffff,99,99
871f8362dffffff,167,167
871f83625ffffff,189,189
871f83752ffffff,109,109
871f83753ffffff,184,184
871f83756ffffff,171,171
871f83750ffffff,158,158
871f9c744ffffff,188,188
871f9c762ffffff,98,98
871f9c763ffffff,101,101
871f9c766ffffff,137,137
871f9c760ffffff,142,142
871f9c0d9ffffff,185,185
871f9c764ffffff,172,172
871f9c765ffffff,111,111
871f9c0caffffff,191,191
871f9c0cbffffff,183,183
871f9c0c8ffffff,104,104
871f9c0c9ffffff,161,161
871f9c0ccffffff,172,172
871f9c0cdffffff,126,126
871f9c0ebffffff,114,114
871f9c3b6ffffff,186,186
871f9c0e8ffffff,196,196
871f9c0e9ffffff,142,142
871f9c0edffffff,157,157
871f9c05affffff,162,162
871f9c05effffff,127,127
871f83630ffffff,133,133
871f83631ffffff,182,182
871f83634ffffff,153,153
871f83635ffffff,105,105
871f83622ffffff,99,99
871f8371affffff,173,132
871f8371bffffff,135,135
871f83626ffffff,94,94
871f83718ffffff,135,135
871f83719ffffff,167,167
871f83624ffffff,99,99
871f8371dffffff,187,187
871f8370affffff,108,108
871f8370bffffff,196,196
871f83703ffffff,156,156
871f8370effffff,179,179
871f83708ffffff,113,113
871f83709ffffff,162,162
871f8370cffffff,155,155
871f8370dffffff,118,118
871f8372bffffff,120,120
871f9d09effffff,132,132
871f9d098ffffff,139,139
871f9d090ffffff,125,125
871f9d099ffffff,195,195
871f9d091ffffff,168,168
871f9d09cffffff,127,127
871f9d09dffffff,107,107
871f9d094ffffff,109,109
871f9d095ffffff,119,119
871f9d08affffff,179,179
871f9d082ffffff,132,132
871f9d083ffffff,129,129
871f9d08effffff,174,174
871f9d0b2ffffff,98,98
871f9d0b3ffffff,156,156
871f9d086ffffff,109,109
871f9d56bffffff,169,169
871f9d0b6ffffff,185,185
871f9d080ffffff,170,170
871f9d0b0ffffff,146,146
871f9d0b1ffffff,195,195
871f9d084ffffff,128,128
871f9d884ffffff,160,160
871f9d885ffffff,170,170
871f9d8aaffffff,132,132
871f9d8a2ffffff,99,99
871f9d8abffffff,121,121
871f9d8a3ffffff,165,165
871f9d8aeffffff,145,145
871f9d8a8ffffff,199,199
871f9d8a6ffffff,117,117
871f9d8a0ffffff,163,163
871f9d8a9ffffff,122,122
871f9d8f4ffffff,101,101
871f9d8f5ffffff,97,97
871f9d8a1ffffff,175,175
871f9d8acffffff,125,125
871f9d8adffffff,157,157
871f9d8a4ffffff,124,124
871f9d8a5ffffff,181,181
871f9d812ffffff,156,156
871f9d816ffffff,146,146
871f8e4adffffff,122,122
871f8e413ffffff,144,144
871f8e41effffff,142,142
871f8e418ffffff,154,154
871f8e410ffffff,148,148
871f8e411ffffff,130,130
871f8e41cffffff,155,155
871f8e41dffffff,199,199
871f8e40affffff,148,148
871f8e415ffffff,156,156
871f8e402ffffff,129,129
871f8e403ffffff,198,198
871f8e456ffffff,114,114
871f8e40effffff,107,107
871f8e408ffffff,161,161
871f8e409ffffff,97,97
871f8e401ffffff,128,128
871f8e454ffffff,152,152
871f8e40cffffff,126,126
871f8e40dffffff,140,140
871f8e472ffffff,115,115
871f8e42bffffff,200,200
871f9db88ffffff,122,122
871f9db89ffffff,148,148
871f9db80ffffff,145,145
871f9db81ffffff,179,179
871f9db8cffffff,174,174
871f9db8dffffff,188,188
871f9db85ffffff,174,174
871f9dbaaffffff,180,180
871f9dbabffffff,175,175
871f9dba3ffffff,186,186
871f9dbaeffffff,157,157
871f9dba1ffffff,93,93
871f9dbacffffff,179,179
871f9dba5ffffff,106,106
871f9db12ffffff,159,159
871f9db16ffffff,122,122
871f9db10ffffff,167,167
871f9d849ffffff,114,114
871f9db14ffffff,114,114
871f9db32ffffff,197,197
871f91b6cffffff,139,139
871f91b6dffffff,162,162
871f82792ffffff,178,178
871f82793ffffff,110,110
871f82796ffffff,173,173
871f8279effffff,150,150
871f82798ffffff,105,105
871f82790ffffff,187,187
871f82791ffffff,174,174
871f824c9ffffff,128,128
871f82794ffffff,186,186
871f8279cffffff,140,140
871f8279dffffff,138,138
871f82795ffffff,185,185
871f82782ffffff,112,112
871f827b3ffffff,191,191
871f82783ffffff,136,136
871f82786ffffff,151,151
871f82780ffffff,138,138
871f82784ffffff,145,145
871f9d81affffff,129,129
871f9d81bffffff,161,161
871f9d8e6ffffff,184,184
871f9d813ffffff,169,169
871f9d81effffff,115,115
871f9d818ffffff,104,104
871f9d819ffffff,102,102
871f9d810ffffff,121,121
871f9d811ffffff,103,103
871f9d81cffffff,118,118
871f9d989ffffff,117,117
871f9d814ffffff,111,111
871f9d81dffffff,124,124
871f9d815ffffff,184,184
871f9d802ffffff,121,121
871f9d832ffffff,139,139
871f9d833ffffff,99,99
871f9d806ffffff,140,140
871f9d836ffffff,181,181
871f9d830ffffff,183,183
871f9d831ffffff,132,132
871f9d314ffffff,159,159
871f9d040ffffff,161,161
871f9d041ffffff,98,98
871f9d04cffffff,130,130
871f9d044ffffff,192,192
871f9d04dffffff,95,95
871f9d332ffffff,107,107
871f9d333ffffff,150,150
871f9d045ffffff,101,101
871f9d06affffff,193,193
871f9d06bffffff,100,100
871f9d336ffffff,105,105
871f9d330ffffff,170,170
871f9d068ffffff,99,99
871f9d069ffffff,183,183
871f9d334ffffff,194,194
871f9d06dffffff,101,101
871f9da9affffff,132,132
871f9da9bffffff,109,109
871f9da9effffff,181,181
871f9db1dffffff,158,158
871f9db0affffff,172,172
871f9db0bffffff,116,116
871f9db03ffffff,171,171
871f9db0effffff,157,157
871f9db08ffffff,98,98
871f9db06ffffff,116,116
871f9db00ffffff,170,170
871f9db09ffffff,175,175
871f9db01ffffff,153,153
871f9db0cffffff,179,179
871f9db0dffffff,199,199
871f9db05ffffff,129,129
871f9db2affffff,149,149
871f9db2bffffff,142,142
871f9db28ffffff,108,108
871f9db2cffffff,113,113
871f9c036ffffff,100,100
871f9c030ffffff,168,168
871f9c1a8ffffff,134,134
871f9c1a9ffffff,113,113
871f9c034ffffff,183,183
871f9c1acffffff,121,121
871f9c035ffffff,157,157
871f9c022ffffff,97,97
871f9c1adffffff,163,163
871f9c11affffff,112,112
871f9c11bffffff,196,196
871f9c112ffffff,172,172
871f9c113ffffff,99,99
871f9c026ffffff,188,188
871f9c020ffffff,197,197
871f9c11effffff,198,198
871f9c119ffffff,196,196
871f9c024ffffff,143,143
871f9c025ffffff,104,104
871f9c10bffffff,114,114
871f9c156ffffff,170,170
871f9d106ffffff,155,155
871f9d101ffffff,153,153
871f9d104ffffff,94,94
871f9d105ffffff,186,186
871f9d12affffff,113,113
871f9d122ffffff,115,115
871f9d123ffffff,180,180
871f9d12effffff,142,142
871f9d126ffffff,127,127
871f9d128ffffff,154,154
871f9d120ffffff,92,92
871f9d121ffffff,189,189
871f9d12cffffff,188,188
871f9d899ffffff,116,116
871f9d124ffffff,187,187
871f9d12dffffff,168,168
871f9d125ffffff,103,103
871f9d8d2ffffff,138,138
871f9d88affffff,134,134
871f8ac35ffffff,135,135
871f8adacffffff,108,108
871f8adadffffff,184,184
871f8ad1affffff,164,164
871f8ad1bffffff,160,160
871f8ac26ffffff,150,150
871f8ad13ffffff,161,161
871f8ad1effffff,157,157
871f8ad18ffffff,118,118
871f8ad19ffffff,187,187
871f8ac24ffffff,107,107
871f8ad1dffffff,165,165
871f8ad0affffff,117,117
871f8ad03ffffff,150,150
871f8ad0effffff,109,109
871f8ad01ffffff,99,99
871f8ad0cffffff,125,125
871f8ad2bffffff,167,167
871f9d26cffffff,158,158
871f8ac92ffffff,142,142
871f8ac93ffffff,141,141
871f8ac90ffffff,103,103
871f8ac91ffffff,140,140
871f9d348ffffff,100,100
871f9d349ffffff,129,129
871f8ac94ffffff,189,189
871f8ac95ffffff,99,99
871f8ac82ffffff,145,145
871f9d34dffffff,93,93
871f8acb2ffffff,128,128
871f8acb3ffffff,154,154
871f8ac86ffffff,165,165
871f8acb6ffffff,121,121
871f8acb0ffffff,136,136
871f8acb1ffffff,189,189
871f9d369ffffff,137,137
871f8acb4ffffff,199,199
871f8e549ffffff,122,122
871f8e094ffffff,190,190
871f8e54dffffff,119,119
871f8e0b2ffffff,134,134
871f8e0b3ffffff,97,97
871f8e56bffffff,104,104
871f8e0b6ffffff,103,103
871f8e0b0ffffff,97,97
871f8e0b1ffffff,151,151
871f8e084ffffff,196,196
871f8e569ffffff,142,142
871f8e0b4ffffff,118,118
871f8e0b5ffffff,194,194
871f8e0a2ffffff,145,144
871f8e0a3ffffff,187,187
871f8e19affffff,154,154
871f8e19bffffff,181,181
871f8e0a6ffffff,166,166
871f8e0a0ffffff,112,112
871f9d9a8ffffff,103,103
871f9d9acffffff,94,94
871f9d912ffffff,107,107
871f9d916ffffff,124,124
871f9d910ffffff,185,185
871f9d914ffffff,133,133
871f9d932ffffff,93,152
871f9d906ffffff,119,119
871f9d900ffffff,168,168
871f9d901ffffff,116,116
871f9d930ffffff,158,158
871f9d931ffffff,93,93
871f9d904ffffff,174,174
871f9d905ffffff,140,140
871f9d935ffffff,163,163
871f9d922ffffff,200,200
871f9d923ffffff,185,185
871f9d92effffff,114,114
871f9d920ffffff,186,186
871f9d9b5ffffff,178,178
871f9d9a2ffffff,127,127
871f8365bffffff,142,142
871f9d9a6ffffff,96,96
871f9d9a0ffffff,105,105
871f9d9a1ffffff,132,132
871f83659ffffff,173,173
871f9d9a4ffffff,128,128
871f9d9a5ffffff,150,150
871f8364bffffff,92,92
871f83648ffffff,153,153
871f83649ffffff,166,166
871f8364dffffff,113,113
871f8366bffffff,198,198
871f9d936ffffff,179,179
871f83668ffffff,117,117
871f83669ffffff,147,147
871f9d934ffffff,179,179
871f8366dffffff,178,178
871f8329affffff,186,186
871f8329effffff,186,186
871f8ed92ffffff,200,200
871f8ed93ffffff,100,100
871f8ed96ffffff,191,191
871f8ed90ffffff,184,184
871f8ed91ffffff,110,110
871f8ed9cffffff,105,105
871f83ac9ffffff,147,147
871f8ed94ffffff,142,142
871f8ed95ffffff,193,193
871f8ed82ffffff,123,123
871f83acdffffff,188,188
871f8edb2ffffff,190,190
871f8edb3ffffff,117,117
871f8ed86ffffff,147,147
871f8ed80ffffff,147,147
871f8edb0ffffff,146,146
871f8edb1ffffff,139,139
871f8ed84ffffff,159,159
871f8edb4ffffff,99,99
871f9c24affffff,158,198
871f9c24effffff,160,160
871f9c248ffffff,102,102
871f9c24cffffff,195,195
871f9c24dffffff,161,161
871f9c26affffff,100,100
871f9c26bffffff,140,140
871f9d536ffffff,114,114
871f9d530ffffff,166,166
871f9c26effffff,150,150
871f9c268ffffff,138,138
871f9c269ffffff,100,198
871f9d534ffffff,117,117
871f9c26cffffff,132,132
871f9c26dffffff,189,189
871f9dc9affffff,120,120
871f9dc92ffffff,111,111
871f9dc93ffffff,181,181
871f9dc91ffffff,195,195
871f9dbb4ffffff,120,120
871f9dbb5ffffff,175,175
871f9dba2ffffff,191,191
871f9d85affffff,148,148
871f9d85bffffff,147,147
871f9dba6ffffff,200,200
871f9dba0ffffff,171,171
871f9d85effffff,145,145
871f9d858ffffff,164,164
871f9d859ffffff,194,194
871f9dba4ffffff,160,160
871f9d85dffffff,142,142
871f9d84affffff,92,92
871f9d84bffffff,187,187
871f9d84effffff,193,193
871f9d848ffffff,136,136
871f9d84cffffff,127,127
871f9d84dffffff,163,163
871f9d86bffffff,95,95
871f9db36ffffff,109,109
871f9cac9ffffff,142,142
871f9cacdffffff,130,130
871f9ddb2ffffff,130,130
871f9ddb3ffffff,169,169
871f9dd86ffffff,190,190
871f9caebffffff,149,149
871f9ddb6ffffff,106,106
871f9ddb0ffffff,196,196
871f9ddb1ffffff,167,167
871f9dd84ffffff,157,157
871f9cae9ffffff,176,176
871f9ddb4ffffff,174,174
871f9ddb5ffffff,132,132
871f9dda2ffffff,95,95
871f9dda3ffffff,180,180
871f9ddaeffffff,185,185
871f9ca5bffffff,190,190
871f9dda6ffffff,141,146
871f9dda0ffffff,148,148
871f9dda1ffffff,155,155
871f9c7adffffff,184,184
871f9c713ffffff,123,123
871f9c71effffff,113,113
871f9c718ffffff,180,180
871f9c719ffffff,106,106
871f9c710ffffff,155,155
871f9c711ffffff,115,115
871f9c71cffffff,110,110
871f9c71dffffff,139,139
871f9c70affffff,137,137
871f9c715ffffff,198,198
871f9c702ffffff,152,152
871f9c703ffffff,131,131
871f9c70effffff,128,128
871f9c706ffffff,146,146
871f9c700ffffff,156,156
871f9c701ffffff,163,163
871f9c20affffff,145,145
871f9c203ffffff,145,145
871f9c20bffffff,188,188
871f9c256ffffff,101,101
871f9c20effffff,170,170
871f9c208ffffff,166,166
871f9c200ffffff,155,155
871f9c201ffffff,192,192
871f9c209ffffff,93,93
871f9c20cffffff,179,179
871f9c20dffffff,104,104
871f9c205ffffff,146,146
871f9c22affffff,187,187
871f9c22bffffff,169,169
871f9c276ffffff,173,173
871f9c223ffffff,198,198
871f9c22effffff,106,106
871f9c228ffffff,124,124
871f9c221ffffff,97,97
871f9c22dffffff,191,191
871f9d618ffffff,116,116
871f9d619ffffff,183,183
871f9d60affffff,189,189
871f9d609ffffff,154,154
871f9d654ffffff,115,115
871f9d60dffffff,177,177
871f9d672ffffff,196,196
871f9d676ffffff,187,187
871f9d674ffffff,163,163
871f9d675ffffff,157,157
871f9d75bffffff,154,154
871f9d666ffffff,112,112
871f9d660ffffff,131,131
871f9d759ffffff,104,104
871f9d664ffffff,117,117
871f9d74affffff,129,129
871f9d74bffffff,118,118
871f9caa8ffffff,97,97
871f9caa9ffffff,96,96
871f9caacffffff,132,132
871f9caadffffff,153,153
871f9ca1affffff,155,155
871f9ca12ffffff,165,165
871f9ca13ffffff,95,95
871f9ca1effffff,187,187
871f9ca10ffffff,187,187
871f9ca11ffffff,145,145
871f9ca1cffffff,155,155
871f9ca1dffffff,131,131
871f9ca14ffffff,191,191
871f9ca15ffffff,119,119
871f9ca02ffffff,169,169
871f9ca03ffffff,160,160
871f9ca33ffffff,182,182
871f9ca06ffffff,181,181
871f9ca00ffffff,110,110
871f8e092ffffff,92,92
871f8e093ffffff,171,171
871f8e09effffff,98,98
871f8e098ffffff,169,169
871f8e090ffffff,194,194
871f8e091ffffff,138,138
871f8e09cffffff,196,196
871f8e09dffffff,147,147
871f8e095ffffff,165,165
871f8e082ffffff,142,142
871f8e083ffffff,105,105
871f8e08effffff,119,119
871f8e088ffffff,200,200
871f8e086ffffff,126,126
871f8e080ffffff,109,109
871f8e081ffffff,191,191
871f8e08cffffff,127,127
871f8e085ffffff,197,197
871f8e0aaffffff,121,121
871f9d0cdffffff,93,93
871f9d3b3ffffff,193,193
871f9d0ebffffff,133,133
871f9d3b6ffffff,151,151
871f9d3b0ffffff,145,145
871f9d3b1ffffff,100,100
871f9d0e9ffffff,94,94
871f9d384ffffff,185,185
871f9d3b4ffffff,195,195
871f9d3b5ffffff,96,96
871f9d3a2ffffff,102,102
871f9d0edffffff,137,137
871f9d05affffff,119,119
871f9d3a3ffffff,187,187
871f9d3a6ffffff,101,101
871f9d3a0ffffff,170,170
871f9d5a6ffffff,103,103
871f9c259ffffff,126,126
871f9d5a4ffffff,121,121
871f9d5a5ffffff,96,96
871f9d512ffffff,134,134
871f9c24bffffff,145,145
871f9d516ffffff,177,177
871f9d510ffffff,105,105
871f9c249ffffff,143,143
871f9d514ffffff,117,117
871f9d515ffffff,152,152
871f9d532ffffff,170,170
871f9d533ffffff,177,177
871f9d506ffffff,194,194
871f9d531ffffff,189,189
871f9d535ffffff,138,138
871f9dc9bffffff,99,99
871f9c0c3ffffff,176,176
871f9c0ceffffff,107,107
871f9c0c0ffffff,145,145
871f9c0c1ffffff,101,101
871f9c0c4ffffff,156,156
871f9c0c5ffffff,173,173
871f9c0eaffffff,97,97
871f9c0e3ffffff,162,162
871f9c0eeffffff,194,194
871f9c0e1ffffff,123,123
871f9c0ecffffff,199,199
871f9c0e4ffffff,101,101
871f9c0e5ffffff,124,124
871f9c052ffffff,159,159
871f9c053ffffff,114,114
871f9c00bffffff,109,109
871f9c056ffffff,184,184
871f9c050ffffff,103,103
871f8360affffff,141,141
871f8360bffffff,190,190
871f83656ffffff,188,188
871f83608ffffff,133,133
871f83609ffffff,144,144
871f83654ffffff,168,168
871f83655ffffff,107,107
871f83642ffffff,125,125
871f8360cffffff,142,142
871f8360dffffff,167,167
871f83672ffffff,121,121
871f83673ffffff,96,96
871f83646ffffff,127,127
871f8362bffffff,129,129
871f83676ffffff,172,172
871f83670ffffff,131,131
871f83671ffffff,157,192
871f83629ffffff,133,133
871f83674ffffff,198,198
871f83675ffffff,158,158
871f9c072ffffff,198,198
871f9c023ffffff,145,145
871f9c076ffffff,146,146
871f9c02effffff,147,147
871f9c021ffffff,175,175
871f9c029ffffff,102,102
871f9c074ffffff,187,187
871f9c02cffffff,159,159
871f9c02dffffff,143,143
871f9c152ffffff,196,196
871f9c15affffff,159,159
871f9c15bffffff,191,191
871f9c153ffffff,181,181
871f9c15effffff,176,176
871f9c150ffffff,174,174
871f9c158ffffff,160,160
871f822a1ffffff,104,104
871f822acffffff,97,97
871f82212ffffff,194,194
871f82213ffffff,187,187
871f8221effffff,119,119
871f82211ffffff,168,168
871f8221cffffff,155,155
871f82203ffffff,140,140
871f8220effffff,158,158
871f82201ffffff,163,163
871f8220cffffff,93,93
871f8220dffffff,135,135
871f8222affffff,111,111
871f8222bffffff,114,114
871f82276ffffff,192,192
871f82270ffffff,189,189
871f82271ffffff,176,176
871f82274ffffff,127,127
871f82275ffffff,149,149
871f8e6edffffff,183,183
871f8a9a6ffffff,186,186
871f8e653ffffff,99,99
871f8e65effffff,134,134
871f8e658ffffff,188,188
871f8e659ffffff,177,177
871f8a9a4ffffff,127,127
871f8e651ffffff,198,198
871f8e65cffffff,170,170
871f8e65dffffff,95,95
871f8e64affffff,142,142
871f8e643ffffff,128,128
871f8e64effffff,122,122
871f8e648ffffff,145,145
871f8e64cffffff,183,183
871f9d8e0ffffff,108,108
871f9d8e4ffffff,128,128
871f9d8e5ffffff,148,148
871f9d80affffff,95,95
871f9d80bffffff,123,123
871f9d803ffffff,111,111
871f9d80effffff,177,177
871f9d808ffffff,152,152
871f9d800ffffff,191,191
871f9d801ffffff,147,147
871f9d80cffffff,151,151
871f9d80dffffff,158,158
871f9d804ffffff,130,130
871f9d805ffffff,200,200
871f9d82affffff,160,160
871f9d82bffffff,99,99
871f9d863ffffff,119,119
871f9d866ffffff,136,136
871f9d860ffffff,124,124
871f9d861ffffff,180,180
871f9d86cffffff,182,182
871f9d864ffffff,125,125
871f9d865ffffff,132,132
871f8e492ffffff,197,197
871f8e493ffffff,96,96
871f9d94bffffff,92,92
871f8e496ffffff,136,136
871f8e490ffffff,131,131
871f8e491ffffff,170,170
871f8e494ffffff,112,112
871f8e495ffffff,151,151
871f8e4b3ffffff,176,176
871f8e486ffffff,129,129
871f9d89affffff,190,190
871f9d89bffffff,127,127
871f9d893ffffff,185,185
871f9d89effffff,113,113
871f9d898ffffff,123,123
871f9d891ffffff,142,142
871f9d89cffffff,108,108
871f9d89dffffff,128,128
871f9d895ffffff,152,152
871f9d882ffffff,121,121
871f9d883ffffff,106,106
871f9d88effffff,200,200
871f9d886ffffff,104,104
871f9d880ffffff,119,119
871f9d881ffffff,92,92
871f9c859ffffff,200,200
871f9cba4ffffff,168,168
871f9c84affffff,98,98
871f9c84bffffff,119,119
871f9cb16ffffff,107,107
871f9cb11ffffff,95,95
871f9c849ffffff,109,109
871f9cb14ffffff,123,123
871f9c84dffffff,137,137
871f9cb15ffffff,122,122
871f9cb32ffffff,184,184
871f9cb33ffffff,128,128
871f9cb36ffffff,92,92
871f9cb06ffffff,131,131
871f9cb30ffffff,185,185
871f9cb31ffffff,150,150
871f9c869ffffff,103,103
871f83644ffffff,145,145
871f83662ffffff,157,157
871f83663ffffff,182,182
871f8366effffff,137,137
871f8375affffff,113,113
871f8375bffffff,154,154
871f83666ffffff,102,102
871f83758ffffff,162,162
871f83660ffffff,197,141
871f83661ffffff,138,138
871f8366cffffff,105,105
871f83759ffffff,92,92
871f83664ffffff,158,158
871f83665ffffff,158,158
871f9d108ffffff,113,113
871f9d109ffffff,125,125
871f9d10cffffff,178,178
871f9d10dffffff,103,103
871f9d172ffffff,163,163
871f9d12bffffff,115,115
871f9d176ffffff,160,160
871f9d170ffffff,132,132
871f9d171ffffff,143,143
871f9d129ffffff,117,117
871f9d174ffffff,140,140
871f9d175ffffff,150,150
871f9d162ffffff,149,149
871f9d8daffffff,173,173
871f9d8dbffffff,180,180
871f9d166ffffff,104,104
871f9dc43ffffff,150,150
871f9dc48ffffff,163,163
871f9dc49ffffff,108,108
871f9dc41ffffff,137,137
871f9d115ffffff,108,108
